cd_UGestora,dt_AnoEmpenho,nu_Licitacao,nu_Empenho,cd_UnidOrcamentaria,tp_Licitacao,vl_Empenho,cd_Funcao,cd_Subfuncao,cd_SubElemento,dt_MesAnoEmpenho,dt_Empenho
201006,2016,000092016,0003455,20404,11,2300,12,361,38,122016,2016-12-14T00:00:00Z
201006,2016,000092016,0003456,20404,11,580,12,361,38,122016,2016-12-14T00:00:00Z
201006,2016,000092016,0003459,20404,11,230,12,361,38,122016,2016-12-14T00:00:00Z
201006,2016,000092016,0003465,20404,11,1824,12,361,38,122016,2016-12-14T00:00:00Z
201006,2016,000082016,0003568,20404,11,2275,12,361,38,122016,2016-12-28T00:00:00Z
201006,2016,000082016,0003569,20404,11,2700,12,361,38,122016,2016-12-28T00:00:00Z
201006,2016,000082016,0003570,20404,11,2900,12,361,38,122016,2016-12-28T00:00:00Z
201006,2016,000092016,0003575,20404,11,1955,12,361,38,122016,2016-12-29T00:00:00Z
201006,2016,000092016,0003576,20404,11,1120,12,361,38,122016,2016-12-29T00:00:00Z
201006,2016,000092016,0003577,20404,11,1190,12,361,38,122016,2016-12-29T00:00:00Z
201006,2016,000082016,0003578,20404,11,1056,12,361,38,122016,2016-12-29T00:00:00Z
201006,2016,000092016,0003579,20404,11,609,12,361,38,122016,2016-12-29T00:00:00Z
201006,2016,000082016,0003580,20404,11,869,12,361,38,122016,2016-12-29T00:00:00Z
201006,2016,000092016,0003581,20404,11,1955,12,361,38,122016,2016-12-29T00:00:00Z
201006,2016,000092016,0003588,20404,11,672,12,361,38,122016,2016-12-29T00:00:00Z
201006,2016,000092016,0003589,20404,11,707,12,361,38,122016,2016-12-29T00:00:00Z
201006,2016,000092016,0003606,20404,11,345,12,361,38,122016,2016-12-29T00:00:00Z
201006,2016,000092016,0003608,20404,11,2566.73,12,361,38,122016,2016-12-29T00:00:00Z
201006,2016,000082016,0003609,20404,11,2250,12,361,38,122016,2016-12-29T00:00:00Z
201006,2016,000082016,0003611,20404,11,2450,12,361,38,122016,2016-12-29T00:00:00Z
201006,2016,000092016,0003668,20404,11,2550,12,361,38,122016,2016-12-29T00:00:00Z
201009,2016,000212016,0001525,20404,11,3571.2,12,361,95,072016,2016-07-01T00:00:00Z
201009,2016,000212016,0001526,20404,11,2380.8,12,361,95,072016,2016-07-01T00:00:00Z
201009,2016,000212016,0001615,20404,11,3273.6,12,361,95,082016,2016-08-01T00:00:00Z
201011,2016,000162016,0002652,02070,11,750,12,361,95,082016,2016-08-09T00:00:00Z
201011,2016,000162016,0002666,02070,11,1850,12,361,95,082016,2016-08-09T00:00:00Z
201011,2016,000162016,0002667,02070,11,2500,12,361,95,082016,2016-08-09T00:00:00Z
201011,2016,000212016,0003011,02070,11,3900,12,361,95,092016,2016-09-09T00:00:00Z
201011,2016,000212016,0003022,02070,11,1200,12,361,95,092016,2016-09-12T00:00:00Z
201011,2016,000212016,0003027,02070,11,1800,12,361,95,092016,2016-09-12T00:00:00Z
201011,2016,000162016,0003028,02070,11,2500,12,361,95,092016,2016-09-12T00:00:00Z
201011,2016,000162016,0003031,02070,11,750,12,361,95,092016,2016-09-12T00:00:00Z
201011,2016,000212016,0003062,02070,11,2540,12,361,95,092016,2016-09-14T00:00:00Z
201011,2016,000212016,0003078,02070,11,900,12,361,95,092016,2016-09-19T00:00:00Z
201011,2016,000162016,0003079,02070,11,1850,12,361,95,092016,2016-09-19T00:00:00Z
201011,2016,000212016,0003218,02070,11,2540,12,361,95,092016,2016-09-30T00:00:00Z
201011,2016,000212016,0003314,02070,11,1080,12,361,95,102016,2016-10-10T00:00:00Z
201011,2016,000212016,0003317,02070,11,3510,12,361,95,102016,2016-10-10T00:00:00Z
201011,2016,000212016,0003318,02070,11,1620,12,361,95,102016,2016-10-10T00:00:00Z
201011,2016,000162016,0003320,02070,11,2125,12,361,95,102016,2016-10-10T00:00:00Z
201011,2016,000162016,0003323,02070,11,675,12,361,95,102016,2016-10-10T00:00:00Z
201011,2016,000212016,0003367,02070,11,810,12,361,95,102016,2016-10-17T00:00:00Z
201011,2016,000162016,0003368,02070,11,1665,12,361,95,102016,2016-10-17T00:00:00Z
201011,2016,000212016,0003429,02070,11,2794,12,361,95,102016,2016-10-24T00:00:00Z
201011,2016,000162016,0003697,02070,11,675,12,361,95,112016,2016-11-16T00:00:00Z
201011,2016,000162016,0003701,02070,11,1480,12,361,95,112016,2016-11-16T00:00:00Z
201011,2016,000162016,0003702,02070,11,1985.57,12,361,95,112016,2016-11-16T00:00:00Z
201011,2016,000162016,0003703,02070,11,14.43,12,361,95,112016,2016-11-16T00:00:00Z
201011,2016,000212016,0003705,02070,11,1620,12,361,95,112016,2016-11-16T00:00:00Z
201011,2016,000212016,0003706,02070,11,774,12,361,95,112016,2016-11-16T00:00:00Z
201011,2016,000212016,0003707,02070,11,2466.66,12,361,95,112016,2016-11-16T00:00:00Z
201011,2016,000212016,0003708,02070,11,1043.34,12,361,95,112016,2016-11-16T00:00:00Z
201011,2016,000212016,0003711,02070,11,1080,12,361,95,112016,2016-11-16T00:00:00Z
201011,2016,000212016,0003745,02070,11,4826,12,361,95,112016,2016-11-17T00:00:00Z
201011,2016,000162016,0004069,02070,11,750,12,361,95,122016,2016-12-13T00:00:00Z
201011,2016,000162016,0004074,02070,11,2753.93,12,361,95,122016,2016-12-13T00:00:00Z
201011,2016,000162016,0004075,02070,11,2035,12,361,95,122016,2016-12-13T00:00:00Z
201011,2016,000212016,0004079,02070,11,1118,12,361,95,122016,2016-12-13T00:00:00Z
201011,2016,000212016,0004081,02070,11,5080,12,361,95,122016,2016-12-13T00:00:00Z
201011,2016,000212016,0004082,02070,11,5070,12,361,95,122016,2016-12-13T00:00:00Z
201011,2016,000212016,0004085,02070,11,1320,12,361,95,122016,2016-12-13T00:00:00Z
201011,2016,000212016,0004304,02070,11,3048,12,361,95,122016,2016-12-27T00:00:00Z
201012,2016,000182016,0002260,20500,11,7900,12,361,95,072016,2016-07-19T00:00:00Z
201012,2016,000182016,0002261,20500,11,2585,12,361,95,072016,2016-07-19T00:00:00Z
201012,2016,000182016,0002265,20500,11,3580,12,361,95,072016,2016-07-19T00:00:00Z
201012,2016,000182016,0002266,20500,11,3850,12,361,95,072016,2016-07-19T00:00:00Z
201012,2016,000182016,0002268,20500,11,3990,12,361,95,072016,2016-07-19T00:00:00Z
201012,2016,000182016,0002270,20500,11,4950,12,361,95,072016,2016-07-19T00:00:00Z
201012,2016,000182016,0002608,20500,11,2750,12,361,95,082016,2016-08-15T00:00:00Z
201012,2016,000182016,0002609,20500,11,3990,12,361,95,082016,2016-08-15T00:00:00Z
201012,2016,000182016,0002610,20500,11,3580,12,361,95,082016,2016-08-15T00:00:00Z
201012,2016,000182016,0002611,20500,11,2585,12,361,95,082016,2016-08-15T00:00:00Z
201012,2016,000182016,0002612,20500,11,4950,12,361,95,082016,2016-08-15T00:00:00Z
201012,2016,000182016,0002613,20500,11,7900,12,361,95,082016,2016-08-15T00:00:00Z
201012,2016,000182016,0002648,20500,11,3850,12,361,95,082016,2016-08-22T00:00:00Z
201012,2016,000182016,0002974,20500,11,2750,12,361,95,092016,2016-09-15T00:00:00Z
201012,2016,000182016,0002975,20500,11,7900,12,361,95,092016,2016-09-15T00:00:00Z
201012,2016,000182016,0002977,20500,11,4950,12,361,95,092016,2016-09-15T00:00:00Z
201012,2016,000182016,0002978,20500,11,3990,12,361,95,092016,2016-09-15T00:00:00Z
201012,2016,000182016,0002979,20500,11,3580,12,361,95,092016,2016-09-15T00:00:00Z
201012,2016,000182016,0002980,20500,11,3850,12,361,95,092016,2016-09-15T00:00:00Z
201012,2016,000182016,0002981,20500,11,2585,12,361,95,092016,2016-09-15T00:00:00Z
201012,2016,000182016,0003284,20500,11,3850,12,361,95,102016,2016-10-17T00:00:00Z
201012,2016,000182016,0003285,20500,11,2585,12,361,95,102016,2016-10-17T00:00:00Z
201012,2016,000182016,0003286,20500,11,2750,12,361,95,102016,2016-10-17T00:00:00Z
201012,2016,000182016,0003331,20500,11,7900,12,361,95,102016,2016-10-17T00:00:00Z
201012,2016,000182016,0003332,20500,11,3580,12,361,95,102016,2016-10-17T00:00:00Z
201012,2016,000182016,0003333,20500,11,4950,12,361,95,102016,2016-10-17T00:00:00Z
201012,2016,000182016,0003425,20500,11,3990,12,361,95,102016,2016-10-31T00:00:00Z
201012,2016,000182016,0003823,20500,11,7900,12,361,95,122016,2016-12-01T00:00:00Z
201012,2016,000182016,0003824,20500,11,4950,12,361,95,122016,2016-12-01T00:00:00Z
201012,2016,000182016,0003826,20500,11,3580,12,361,95,122016,2016-12-01T00:00:00Z
201012,2016,000182016,0003827,20500,11,3990,12,361,95,122016,2016-12-01T00:00:00Z
201012,2016,000182016,0003829,20500,11,2585,12,361,95,122016,2016-12-01T00:00:00Z
201012,2016,000182016,0003830,20500,11,3580,12,361,95,122016,2016-12-01T00:00:00Z
201018,2016,000092016,0002854,02060,11,2596,12,361,38,082016,2016-08-08T00:00:00Z
201018,2016,000092016,0003194,02060,11,2832,12,361,38,092016,2016-09-14T00:00:00Z
201018,2016,000092016,0003365,02060,11,2596,12,361,38,092016,2016-09-26T00:00:00Z
201018,2016,000092016,0003927,02060,11,596,12,361,38,112016,2016-11-17T00:00:00Z
201018,2016,000092016,0003956,02060,11,3129,12,361,38,112016,2016-11-18T00:00:00Z
201018,2016,000092016,0004007,02060,11,2596,12,361,38,112016,2016-11-28T00:00:00Z
201018,2016,000092016,0004008,02060,11,3278,12,361,38,112016,2016-11-28T00:00:00Z
201018,2016,000092016,0004410,02060,11,596,12,361,38,122016,2016-12-14T00:00:00Z
201018,2016,000092016,0004411,02060,11,1992,12,361,38,122016,2016-12-14T00:00:00Z
201018,2016,000092016,0004488,02060,11,745,12,361,38,122016,2016-12-27T00:00:00Z
201018,2016,000092016,0004491,02060,11,1660,12,361,38,122016,2016-12-27T00:00:00Z
201018,2016,000092016,0004492,02060,11,596,12,361,38,122016,2016-12-27T00:00:00Z
201018,2016,000092016,0004499,02060,11,2006,12,361,38,122016,2016-12-27T00:00:00Z
201018,2016,000092016,0004671,02060,11,1490,12,361,38,122016,2016-12-30T00:00:00Z
201020,2016,000312016,0002829,20600,11,1761.2,12,361,95,052016,2016-05-12T00:00:00Z
201020,2016,000312016,0002840,20600,11,3019.2,12,361,95,052016,2016-05-12T00:00:00Z
201020,2016,000312016,0002850,20600,11,3924.96,12,361,95,052016,2016-05-12T00:00:00Z
201020,2016,000312016,0002933,20600,11,4906.2,12,361,95,052016,2016-05-16T00:00:00Z
201020,2016,000312016,0003146,20600,11,3639,12,361,46,052016,2016-05-24T00:00:00Z
201020,2016,000312016,0003865,20600,11,2869.14,12,361,95,062016,2016-06-16T00:00:00Z
201020,2016,000312016,0003866,20600,11,3585.3,12,361,95,062016,2016-06-16T00:00:00Z
201020,2016,000312016,0003868,20600,11,1075.59,12,361,95,062016,2016-06-16T00:00:00Z
201020,2016,000312016,0003869,20600,11,2031.67,12,361,95,062016,2016-06-16T00:00:00Z
201020,2016,000312016,0003871,20600,11,2151.18,12,361,95,062016,2016-06-16T00:00:00Z
201020,2016,000312016,0003872,20600,11,2748.73,12,361,95,062016,2016-06-16T00:00:00Z
201020,2016,000312016,0003876,20600,11,1195.1,12,361,95,062016,2016-06-16T00:00:00Z
201020,2016,000312016,0003877,20600,11,2091.43,12,361,95,062016,2016-06-16T00:00:00Z
201020,2016,000312016,0003879,20600,11,4242.61,12,361,95,062016,2016-06-16T00:00:00Z
201020,2016,000312016,0003880,20600,11,3226.77,12,361,95,062016,2016-06-16T00:00:00Z
201020,2016,000312016,0003881,20600,11,3854.34,12,361,95,062016,2016-06-16T00:00:00Z
201020,2016,000312016,0003883,20600,11,1543.75,12,361,95,062016,2016-06-16T00:00:00Z
201020,2016,000312016,0003884,20600,11,2987.75,12,361,95,062016,2016-06-16T00:00:00Z
201020,2016,000312016,0003888,20600,11,3011.65,12,361,95,062016,2016-06-16T00:00:00Z
201020,2016,000312016,0003889,20600,11,2748.73,12,361,95,062016,2016-06-16T00:00:00Z
201020,2016,000312016,0003890,20600,11,6716.88,12,361,95,062016,2016-06-16T00:00:00Z
201020,2016,000312016,0003893,20600,11,3824.32,12,361,95,062016,2016-06-16T00:00:00Z
201020,2016,000312016,0003894,20600,11,5795.76,12,361,95,062016,2016-06-16T00:00:00Z
201020,2016,000312016,0003895,20600,11,7170.6,12,361,95,062016,2016-06-16T00:00:00Z
201020,2016,000312016,0003898,20600,11,1553.63,12,361,95,062016,2016-06-16T00:00:00Z
201020,2016,000312016,0003899,20600,11,3465.79,12,361,95,062016,2016-06-16T00:00:00Z
201020,2016,000312016,0003900,20600,11,717.06,12,361,95,062016,2016-06-16T00:00:00Z
201020,2016,000312016,0003903,20600,11,1673.14,12,361,95,062016,2016-06-16T00:00:00Z
201020,2016,000312016,0003904,20600,11,3501.64,12,361,95,062016,2016-06-16T00:00:00Z
201020,2016,000312016,0003905,20600,11,2390.2,12,361,95,062016,2016-06-16T00:00:00Z
201020,2016,000312016,0004675,20600,11,3501.64,12,361,95,072016,2016-07-13T00:00:00Z
201020,2016,000312016,0004894,20600,11,2091.43,12,361,95,072016,2016-07-22T00:00:00Z
201020,2016,000312016,0004919,20600,11,1434.12,12,361,95,072016,2016-07-22T00:00:00Z
201020,2016,000312016,0004928,20600,11,2031.67,12,361,95,072016,2016-07-22T00:00:00Z
201020,2016,000312016,0004933,20600,11,7170.6,12,361,95,072016,2016-07-22T00:00:00Z
201020,2016,000312016,0004935,20600,11,2748.73,12,361,95,072016,2016-07-22T00:00:00Z
201020,2016,000312016,0004941,20600,11,2987.76,12,361,95,072016,2016-07-22T00:00:00Z
201020,2016,000312016,0004942,20600,11,1543.75,12,361,95,072016,2016-07-22T00:00:00Z
201020,2016,000312016,0004943,20600,11,3011.65,12,361,95,072016,2016-07-22T00:00:00Z
201020,2016,000312016,0004944,20600,11,2151.18,12,361,95,072016,2016-07-22T00:00:00Z
201020,2016,000312016,0004945,20600,11,1553.63,12,361,95,072016,2016-07-22T00:00:00Z
201020,2016,000312016,0004946,20600,11,1673.14,12,361,95,072016,2016-07-22T00:00:00Z
201020,2016,000312016,0004947,20600,11,1195.1,12,361,95,072016,2016-07-22T00:00:00Z
201020,2016,000312016,0004948,20600,11,2869.14,12,361,95,072016,2016-07-22T00:00:00Z
201020,2016,000312016,0004949,20600,11,3226.77,12,361,95,072016,2016-07-22T00:00:00Z
201020,2016,000312016,0004950,20600,11,1075.59,12,361,95,072016,2016-07-22T00:00:00Z
201020,2016,000312016,0004951,20600,11,3465.79,12,361,95,072016,2016-07-22T00:00:00Z
201020,2016,000312016,0004952,20600,11,3824.32,12,361,95,072016,2016-07-22T00:00:00Z
201020,2016,000312016,0004954,20600,11,717.06,12,361,95,072016,2016-07-22T00:00:00Z
201020,2016,000312016,0004955,20600,11,4242.61,12,361,95,072016,2016-07-22T00:00:00Z
201020,2016,000312016,0004956,20600,11,2748.73,12,361,95,072016,2016-07-22T00:00:00Z
201020,2016,000312016,0005495,20600,11,5795.76,12,361,95,082016,2016-08-12T00:00:00Z
201020,2016,000312016,0005499,20600,11,3585.3,12,361,95,082016,2016-08-12T00:00:00Z
201020,2016,000312016,0005503,20600,11,3854.34,12,361,95,082016,2016-08-12T00:00:00Z
201020,2016,000312016,0005507,20600,11,7641.99,12,361,95,082016,2016-08-12T00:00:00Z
201020,2016,000312016,0005527,20600,11,1839,12,361,95,082016,2016-08-15T00:00:00Z
201020,2016,000312016,0005841,20600,11,2390.2,12,361,95,082016,2016-08-25T00:00:00Z
201020,2016,000312016,0005846,20600,11,6716.88,12,361,95,082016,2016-08-25T00:00:00Z
201020,2016,000312016,0005948,20600,11,1075.59,12,361,95,082016,2016-08-31T00:00:00Z
201020,2016,000312016,0005959,20600,11,3585.3,12,361,95,082016,2016-08-31T00:00:00Z
201020,2016,000312016,0005961,20600,11,2987.75,12,361,95,082016,2016-08-31T00:00:00Z
201020,2016,000312016,0005974,20600,11,6716.88,12,361,95,082016,2016-08-31T00:00:00Z
201020,2016,000312016,0005976,20600,11,2748.73,12,361,95,082016,2016-08-31T00:00:00Z
201020,2016,000312016,0005992,20600,11,2390.2,12,361,95,082016,2016-08-31T00:00:00Z
201020,2016,000312016,0005994,20600,11,3465.79,12,361,95,082016,2016-08-31T00:00:00Z
201020,2016,000312016,0006008,20600,11,7641.99,12,361,95,082016,2016-08-31T00:00:00Z
201020,2016,000312016,0006010,20600,11,3501.64,12,361,95,082016,2016-08-31T00:00:00Z
201020,2016,000312016,0006012,20600,11,2869.14,12,361,95,082016,2016-08-31T00:00:00Z
201020,2016,000312016,0006023,20600,11,2031.67,12,361,95,082016,2016-08-31T00:00:00Z
201020,2016,000312016,0006025,20600,11,3854.34,12,361,95,082016,2016-08-31T00:00:00Z
201020,2016,000312016,0006027,20600,11,4242.61,12,361,95,082016,2016-08-31T00:00:00Z
201020,2016,000312016,0006038,20600,11,2748.73,12,361,95,082016,2016-08-31T00:00:00Z
201020,2016,000312016,0006040,20600,11,119.17,12,361,95,082016,2016-08-31T00:00:00Z
201020,2016,000312016,0006042,20600,11,1543.75,12,361,95,082016,2016-08-31T00:00:00Z
201020,2016,000312016,0006053,20600,11,2091.43,12,361,95,082016,2016-08-31T00:00:00Z
201020,2016,000312016,0006055,20600,11,2151.18,12,361,95,082016,2016-08-31T00:00:00Z
201020,2016,000312016,0006057,20600,11,3011.65,12,361,95,082016,2016-08-31T00:00:00Z
201020,2016,000312016,0006068,20600,11,1434.12,12,361,95,082016,2016-08-31T00:00:00Z
201020,2016,000312016,0006070,20600,11,717.06,12,361,95,082016,2016-08-31T00:00:00Z
201020,2016,000312016,0006072,20600,11,3824.32,12,361,95,082016,2016-08-31T00:00:00Z
201020,2016,000312016,0006083,20600,11,7170.6,12,361,95,082016,2016-08-31T00:00:00Z
201020,2016,000312016,0006085,20600,11,1195.1,12,361,95,082016,2016-08-31T00:00:00Z
201020,2016,000312016,0006087,20600,11,1553.63,12,361,95,082016,2016-08-31T00:00:00Z
201020,2016,000312016,0006098,20600,11,5795.76,12,361,95,082016,2016-08-31T00:00:00Z
201020,2016,000312016,0006100,20600,11,3226.77,12,361,95,082016,2016-08-31T00:00:00Z
201020,2016,000312016,0006102,20600,11,1673.14,12,361,95,082016,2016-08-31T00:00:00Z
201020,2016,000312016,0006105,20600,11,597.89,12,361,95,092016,2016-09-01T00:00:00Z
201020,2016,000312016,0007144,20600,11,3501.64,12,361,95,102016,2016-10-21T00:00:00Z
201020,2016,000312016,0007401,20600,11,4242.61,12,361,95,102016,2016-10-31T00:00:00Z
201020,2016,000312016,0007402,20600,11,1543.75,12,361,95,102016,2016-10-31T00:00:00Z
201020,2016,000312016,0007403,20600,11,3011.65,12,361,95,102016,2016-10-31T00:00:00Z
201020,2016,000312016,0007404,20600,11,3824.32,12,361,95,102016,2016-10-31T00:00:00Z
201020,2016,000312016,0007405,20600,11,1553.63,12,361,95,102016,2016-10-31T00:00:00Z
201020,2016,000312016,0007406,20600,11,1673.14,12,361,95,102016,2016-10-31T00:00:00Z
201020,2016,000312016,0007407,20600,11,1075.59,12,361,95,102016,2016-10-31T00:00:00Z
201020,2016,000312016,0007408,20600,11,2151.18,12,361,95,102016,2016-10-31T00:00:00Z
201020,2016,000312016,0007409,20600,11,1195.1,12,361,95,102016,2016-10-31T00:00:00Z
201020,2016,000312016,0007410,20600,11,3226.77,12,361,95,102016,2016-10-31T00:00:00Z
201020,2016,000312016,0007411,20600,11,2987.75,12,361,95,102016,2016-10-31T00:00:00Z
201020,2016,000312016,0007412,20600,11,2748.73,12,361,95,102016,2016-10-31T00:00:00Z
201020,2016,000312016,0007413,20600,11,3465.79,12,361,95,102016,2016-10-31T00:00:00Z
201020,2016,000312016,0007414,20600,11,2748.73,12,361,95,102016,2016-10-31T00:00:00Z
201020,2016,000312016,0007415,20600,11,717.06,12,361,95,102016,2016-10-31T00:00:00Z
201020,2016,000312016,0007416,20600,11,2031.67,12,361,95,102016,2016-10-31T00:00:00Z
201020,2016,000312016,0007417,20600,11,2091.43,12,361,95,102016,2016-10-31T00:00:00Z
201020,2016,000312016,0007418,20600,11,1434.12,12,361,95,102016,2016-10-31T00:00:00Z
201020,2016,000312016,0007419,20600,11,7170.6,12,361,95,102016,2016-10-31T00:00:00Z
201020,2016,000312016,0007420,20600,11,5795.76,12,361,95,102016,2016-10-31T00:00:00Z
201020,2016,000312016,0007421,20600,11,3585.3,12,361,95,102016,2016-10-31T00:00:00Z
201020,2016,000312016,0007422,20600,11,3854.34,12,361,95,102016,2016-10-31T00:00:00Z
201020,2016,000312016,0007423,20600,11,7641.99,12,361,95,102016,2016-10-31T00:00:00Z
201020,2016,000312016,0007424,20600,11,2390.2,12,361,95,102016,2016-10-31T00:00:00Z
201020,2016,000312016,0007845,20600,11,119.17,12,361,95,112016,2016-11-17T00:00:00Z
201020,2016,000312016,0008068,20600,11,6716.88,12,361,95,112016,2016-11-30T00:00:00Z
201020,2016,000312016,0008169,20600,11,4242.61,12,361,95,112016,2016-11-30T00:00:00Z
201020,2016,000312016,0008170,20600,11,1543.75,12,361,95,112016,2016-11-30T00:00:00Z
201020,2016,000312016,0008171,20600,11,3011.65,12,361,95,112016,2016-11-30T00:00:00Z
201020,2016,000312016,0008172,20600,11,3824.32,12,361,95,112016,2016-11-30T00:00:00Z
201020,2016,000312016,0008173,20600,11,1553.63,12,361,95,112016,2016-11-30T00:00:00Z
201020,2016,000312016,0008174,20600,11,1673.14,12,361,95,112016,2016-11-30T00:00:00Z
201020,2016,000312016,0008175,20600,11,1075.59,12,361,95,112016,2016-11-30T00:00:00Z
201020,2016,000312016,0008176,20600,11,2151.18,12,361,95,112016,2016-11-30T00:00:00Z
201020,2016,000312016,0008177,20600,11,1195.1,12,361,95,112016,2016-11-30T00:00:00Z
201020,2016,000312016,0008178,20600,11,3226.77,12,361,95,112016,2016-11-30T00:00:00Z
201020,2016,000312016,0008179,20600,11,2987.75,12,361,95,112016,2016-11-30T00:00:00Z
201020,2016,000312016,0008180,20600,11,2748.73,12,361,95,112016,2016-11-30T00:00:00Z
201020,2016,000312016,0008181,20600,11,3465.79,12,361,95,112016,2016-11-30T00:00:00Z
201020,2016,000312016,0008182,20600,11,2748.73,12,361,95,112016,2016-11-30T00:00:00Z
201020,2016,000312016,0008183,20600,11,717.06,12,361,95,112016,2016-11-30T00:00:00Z
201020,2016,000312016,0008757,20600,11,3501.64,12,361,95,122016,2016-12-16T00:00:00Z
201020,2016,000312016,0008773,20600,11,2091.43,12,361,95,122016,2016-12-16T00:00:00Z
201020,2016,000312016,0008776,20600,11,7170.6,12,361,95,122016,2016-12-16T00:00:00Z
201020,2016,000312016,0008779,20600,11,6716.88,12,361,95,122016,2016-12-16T00:00:00Z
201020,2016,000312016,0008807,20600,11,2390.2,12,361,95,122016,2016-12-19T00:00:00Z
201020,2016,000312016,0008809,20600,11,3854.34,12,361,95,122016,2016-12-19T00:00:00Z
