cd_UGestora,dt_Ano,cd_UnidOrcamentaria,nu_Empenho,nu_Parcela,tp_Lancamento,vl_Pagamento,dt_Pagamento
201162,2016,20600,0004553,0000001,1,1020,2016-09-02 00:00:00
201162,2016,20600,0004627,0000001,1,3450,2016-09-28 00:00:00
201162,2016,20600,0005329,0000001,1,1020,2016-12-09 00:00:00
201162,2016,20600,0005381,0000001,1,3450,2016-12-09 00:00:00
201162,2016,20600,0005701,0000001,1,1020,2016-12-13 00:00:00
201162,2016,20600,0005748,0000001,1,3450,2016-12-16 00:00:00
201163,2016,02080,0003682,0000001,1,2030,2016-10-10 00:00:00
201163,2016,02080,0003703,0000001,1,2030,2016-11-08 00:00:00
201163,2016,02080,0004066,0000001,1,2320,2016-11-09 00:00:00
201165,2016,02050,0000987,0000001,1,1617,2016-06-01 00:00:00
201165,2016,02050,0000988,0000001,1,1964.6,2016-06-01 00:00:00
201165,2016,02050,0001137,0000001,1,1551,2016-06-29 00:00:00
201165,2016,02050,0001138,0000001,1,2274.8,2016-06-29 00:00:00
201165,2016,02050,0001140,0000001,1,1447.6,2016-06-29 00:00:00
201165,2016,02050,0001141,0000001,1,2068,2016-06-29 00:00:00
201165,2016,02050,0001142,0000001,1,1757.8,2016-06-29 00:00:00
201165,2016,02050,0001143,0000001,1,1757.8,2016-06-29 00:00:00
201165,2016,02050,0001144,0000001,1,2274.8,2016-06-29 00:00:00
201165,2016,02050,0001145,0000001,1,1943.7,2016-06-29 00:00:00
201165,2016,02050,0001147,0000001,1,1701.6,2016-06-29 00:00:00
201165,2016,02050,0001205,0000001,1,838,2016-06-30 00:00:00
201165,2016,02050,0001206,0000001,1,838,2016-06-30 00:00:00
201165,2016,02050,0001263,0000001,1,838,2016-07-08 00:00:00
201165,2016,02050,0001264,0000001,1,838,2016-07-08 00:00:00
201165,2016,02050,0001265,0000001,1,836,2016-07-08 00:00:00
201165,2016,02050,0001266,0000001,1,836,2016-07-08 00:00:00
201165,2016,02050,0001267,0000001,1,2376,2016-07-08 00:00:00
201165,2016,02050,0001268,0000001,1,2079,2016-07-08 00:00:00
201165,2016,02050,0001269,0000001,1,2352.9,2016-07-11 00:00:00
201165,2016,02050,0001270,0000001,1,1936,2016-07-11 00:00:00
201165,2016,02050,0001271,0000001,1,1943.7,2016-07-11 00:00:00
201165,2016,02050,0001272,0000001,1,1943.7,2016-07-11 00:00:00
201165,2016,02050,0001273,0000001,1,1943.7,2016-07-11 00:00:00
201165,2016,02050,0001274,0000001,1,1584,2016-07-14 00:00:00
201165,2016,02050,0001275,0000001,1,1943.7,2016-07-14 00:00:00
201165,2016,02050,0001460,0000001,1,1447.6,2016-08-04 00:00:00
201165,2016,02050,0001461,0000001,1,2274.8,2016-08-04 00:00:00
201165,2016,02050,0001462,0000001,1,1943.7,2016-08-04 00:00:00
201165,2016,02050,0001464,0000001,1,1229.8,2016-08-04 00:00:00
201165,2016,02050,0001465,0000001,1,1355.2,2016-08-04 00:00:00
201165,2016,02050,0001466,0000001,1,1617,2016-08-04 00:00:00
201165,2016,02050,0001467,0000001,1,1315.6,2016-08-04 00:00:00
201165,2016,02050,0001468,0000001,1,1214.4,2016-08-04 00:00:00
201165,2016,02050,0001469,0000001,1,2613.6,2016-08-04 00:00:00
201165,2016,02050,0001470,0000001,1,1701.7,2016-08-15 00:00:00
201165,2016,02050,0001471,0000001,1,1881,2016-08-15 00:00:00
201165,2016,02050,0001472,0000001,1,1551,2016-08-15 00:00:00
201165,2016,02050,0001473,0000001,1,1757.8,2016-08-15 00:00:00
201165,2016,02050,0001474,0000001,1,2274.8,2016-08-15 00:00:00
201165,2016,02050,0001475,0000001,1,1964.6,2016-08-15 00:00:00
201165,2016,02050,0001476,0000001,1,2378.2,2016-08-15 00:00:00
201165,2016,02050,0001477,0000001,1,1584,2016-08-15 00:00:00
201165,2016,02050,0001478,0000001,1,1943.7,2016-08-15 00:00:00
201165,2016,02050,0001479,0000001,1,1943.7,2016-08-15 00:00:00
201165,2016,02050,0001542,0000001,1,1757.8,2016-08-10 00:00:00
201165,2016,02050,0001543,0000001,1,1936,2016-08-10 00:00:00
201165,2016,02050,0001544,0000001,1,1757.8,2016-08-10 00:00:00
201165,2016,02050,0001545,0000001,1,1776.5,2016-08-10 00:00:00
201165,2016,02050,0001574,0000001,1,838,2016-08-19 00:00:00
201165,2016,02050,0001575,0000001,1,838,2016-08-19 00:00:00
201165,2016,02050,0001576,0000001,1,1701.6,2016-08-19 00:00:00
201165,2016,02050,0001578,0000001,1,1757.8,2016-08-19 00:00:00
201165,2016,02050,0001580,0000001,1,1584,2016-08-19 00:00:00
201165,2016,02050,0001581,0000001,1,2378.2,2016-08-19 00:00:00
201165,2016,02050,0001582,0000001,1,2171.4,2016-08-19 00:00:00
201165,2016,02050,0001584,0000001,1,1943.7,2016-08-19 00:00:00
201165,2016,02050,0001586,0000001,1,2376,2016-08-19 00:00:00
201165,2016,02050,0001587,0000001,1,2079,2016-08-19 00:00:00
201165,2016,02050,0001590,0000001,1,2352.9,2016-08-19 00:00:00
201165,2016,02050,0001592,0000001,1,1943.7,2016-08-19 00:00:00
201165,2016,02050,0001594,0000001,1,836,2016-08-19 00:00:00
201165,2016,02050,0001595,0000001,1,836,2016-08-19 00:00:00
201165,2016,02050,0001597,0000001,1,2068,2016-08-19 00:00:00
201165,2016,02050,0001598,0000001,1,1943.7,2016-08-19 00:00:00
201165,2016,02050,0001721,0000001,1,2274.8,2016-09-13 00:00:00
201165,2016,02050,0001722,0000001,1,1447.6,2016-09-13 00:00:00
201165,2016,02050,0001723,0000001,1,1943.7,2016-09-13 00:00:00
201165,2016,02050,0001724,0000001,1,1936,2016-09-13 00:00:00
201165,2016,02050,0001725,0000001,1,1355.2,2016-09-13 00:00:00
201165,2016,02050,0001726,0000001,1,1617,2016-09-13 00:00:00
201165,2016,02050,0001727,0000001,1,1315.6,2016-09-13 00:00:00
201165,2016,02050,0001728,0000001,1,1214.4,2016-09-13 00:00:00
201165,2016,02050,0001729,0000001,1,2613.6,2016-09-13 00:00:00
201165,2016,02050,0001730,0000001,1,1757.8,2016-09-13 00:00:00
201165,2016,02050,0001731,0000001,1,1776.5,2016-09-13 00:00:00
201165,2016,02050,0001732,0000001,1,1757.8,2016-09-13 00:00:00
201165,2016,02050,0001734,0000001,1,1701.7,2016-09-13 00:00:00
201165,2016,02050,0001735,0000001,1,1881,2016-09-13 00:00:00
201165,2016,02050,0001736,0000001,1,1551,2016-09-13 00:00:00
201165,2016,02050,0001737,0000001,1,1757.8,2016-09-13 00:00:00
201165,2016,02050,0001738,0000001,1,2274.8,2016-09-13 00:00:00
201165,2016,02050,0001739,0000001,1,1943.7,2016-09-13 00:00:00
201165,2016,02050,0001740,0000001,1,1943.7,2016-09-13 00:00:00
201165,2016,02050,0001741,0000001,1,2378.2,2016-09-13 00:00:00
201165,2016,02050,0001742,0000001,1,2352.9,2016-09-13 00:00:00
201165,2016,02050,0001743,0000001,1,1701.6,2016-09-13 00:00:00
201165,2016,02050,0001744,0000001,1,1943.7,2016-09-13 00:00:00
201165,2016,02050,0001745,0000001,1,1964.6,2016-09-01 00:00:00
201165,2016,02050,0001749,0000001,1,836,2016-09-13 00:00:00
201165,2016,02050,0001792,0000001,1,2079,2016-09-13 00:00:00
201165,2016,02050,0001793,0000001,1,1584,2016-09-13 00:00:00
201165,2016,02050,0001794,0000001,1,2171.4,2016-09-13 00:00:00
201165,2016,02050,0001795,0000001,1,836,2016-09-13 00:00:00
201165,2016,02050,0001796,0000001,1,1943.7,2016-09-13 00:00:00
201165,2016,02050,0001961,0000001,1,1943.7,2016-09-30 00:00:00
201165,2016,02050,0001962,0000001,1,1229.8,2016-09-30 00:00:00
201165,2016,02050,0002000,0000001,1,1936,2016-10-10 00:00:00
201165,2016,02050,0002001,0000001,1,1584,2016-10-10 00:00:00
201165,2016,02050,0002002,0000001,1,2376,2016-10-10 00:00:00
201165,2016,02050,0002003,0000001,1,2378.2,2016-10-10 00:00:00
201165,2016,02050,0002004,0000001,1,1757.8,2016-10-10 00:00:00
201165,2016,02050,0002006,0000001,1,1943.7,2016-10-10 00:00:00
201165,2016,02050,0002020,0000001,1,2376,2016-10-25 00:00:00
201165,2016,02050,0002021,0000001,1,1943.7,2016-10-25 00:00:00
201165,2016,02050,0002022,0000001,1,1229.8,2016-10-25 00:00:00
201165,2016,02050,0002023,0000001,1,2171.4,2016-10-25 00:00:00
201165,2016,02050,0002024,0000001,1,1943.7,2016-10-25 00:00:00
201165,2016,02050,0002025,0000001,1,2352.9,2016-10-25 00:00:00
201165,2016,02050,0002026,0000001,1,1701.6,2016-10-25 00:00:00
201165,2016,02050,0002027,0000001,1,1943.7,2016-10-25 00:00:00
201165,2016,02050,0002028,0000001,1,1943.7,2016-10-25 00:00:00
201165,2016,02050,0002029,0000001,1,1964.6,2016-10-25 00:00:00
201165,2016,02050,0002030,0000001,1,1943.7,2016-10-25 00:00:00
201165,2016,02050,0002031,0000001,1,1943.7,2016-10-25 00:00:00
201165,2016,02050,0002032,0000001,1,1936,2016-10-25 00:00:00
201165,2016,02050,0002033,0000001,1,1355.2,2016-10-25 00:00:00
201165,2016,02050,0002034,0000001,1,1617,2016-10-25 00:00:00
201165,2016,02050,0002035,0000001,1,1315.6,2016-10-25 00:00:00
201165,2016,02050,0002036,0000001,1,1214.4,2016-10-25 00:00:00
201165,2016,02050,0002037,0000001,1,2613.6,2016-10-25 00:00:00
201165,2016,02050,0002038,0000001,1,1757.8,2016-10-25 00:00:00
201165,2016,02050,0002039,0000001,1,1701.7,2016-10-25 00:00:00
201165,2016,02050,0002040,0000001,1,1881,2016-10-25 00:00:00
201165,2016,02050,0002041,0000001,1,1551,2016-10-25 00:00:00
201165,2016,02050,0002042,0000001,1,1757.8,2016-10-25 00:00:00
201165,2016,02050,0002043,0000001,1,2274.8,2016-10-25 00:00:00
201165,2016,02050,0002044,0000001,1,1943.7,2016-10-25 00:00:00
201165,2016,02050,0002045,0000001,1,2378.2,2016-10-25 00:00:00
201165,2016,02050,0002047,0000001,1,838,2016-10-25 00:00:00
201165,2016,02050,0002048,0000001,1,838,2016-10-25 00:00:00
201165,2016,02050,0002049,0000001,1,2274.8,2016-10-25 00:00:00
201165,2016,02050,0002242,0000001,1,1447.6,2016-10-31 00:00:00
201165,2016,02050,0002243,0000001,1,1757.8,2016-10-31 00:00:00
201165,2016,02050,0002244,0000001,1,1776.5,2016-10-31 00:00:00
201165,2016,02050,0002249,0000001,1,2274.8,2016-11-01 00:00:00
201165,2016,02050,0002250,0000001,1,1943.7,2016-11-01 00:00:00
201165,2016,02050,0002251,0000001,1,1936,2016-11-01 00:00:00
201165,2016,02050,0002252,0000001,1,1355.2,2016-11-01 00:00:00
201165,2016,02050,0002253,0000001,1,1617,2016-11-01 00:00:00
201165,2016,02050,0002254,0000001,1,1315.6,2016-11-01 00:00:00
201165,2016,02050,0002255,0000001,1,1214.4,2016-11-01 00:00:00
201165,2016,02050,0002256,0000001,1,2613.6,2016-11-01 00:00:00
201165,2016,02050,0002257,0000001,1,1757.8,2016-11-01 00:00:00
201165,2016,02050,0002259,0000001,1,1776.5,2016-11-01 00:00:00
201165,2016,02050,0002260,0000001,1,1943.7,2016-11-21 00:00:00
201165,2016,02050,0002261,0000001,1,1229.8,2016-11-01 00:00:00
201165,2016,02050,0002262,0000001,1,1757.8,2016-11-01 00:00:00
201165,2016,02050,0002264,0000001,1,836,2016-11-01 00:00:00
201165,2016,02050,0002265,0000001,1,1584,2016-11-01 00:00:00
201165,2016,02050,0002266,0000001,1,2378.2,2016-11-01 00:00:00
201165,2016,02050,0002267,0000001,1,2079,2016-11-01 00:00:00
201165,2016,02050,0002268,0000001,1,1584,2016-11-01 00:00:00
201165,2016,02050,0002269,0000001,1,1936,2016-11-01 00:00:00
201165,2016,02050,0002270,0000001,1,1757.8,2016-11-01 00:00:00
201165,2016,02050,0002486,0000001,1,838,2016-11-30 00:00:00
201165,2016,02050,0002487,0000001,1,838,2016-11-30 00:00:00
201165,2016,02050,0002488,0000001,1,838,2016-11-30 00:00:00
201165,2016,02050,0002489,0000001,1,838,2016-11-30 00:00:00
201165,2016,02050,0002495,0000001,1,1757.8,2016-12-02 00:00:00
201165,2016,02050,0002496,0000001,1,1701.7,2016-12-02 00:00:00
201165,2016,02050,0002497,0000001,1,2274.8,2016-12-02 00:00:00
201165,2016,02050,0002498,0000001,1,1943.7,2016-12-01 00:00:00
201165,2016,02050,0002499,0000001,1,2378.2,2016-12-02 00:00:00
201165,2016,02050,0002500,0000001,1,1551,2016-12-02 00:00:00
201165,2016,02050,0002501,0000001,1,1943.7,2016-12-02 00:00:00
201165,2016,02050,0002502,0000001,1,1943.7,2016-12-02 00:00:00
201165,2016,02050,0002503,0000001,1,1757.8,2016-12-16 00:00:00
201165,2016,02050,0002504,0000001,1,1701.7,2016-12-16 00:00:00
201165,2016,02050,0002505,0000001,1,2274.8,2016-12-16 00:00:00
201165,2016,02050,0002506,0000001,1,1943.7,2016-12-16 00:00:00
201165,2016,02050,0002507,0000001,1,2378.2,2016-12-16 00:00:00
201165,2016,02050,0002508,0000001,1,1551,2016-12-16 00:00:00
201165,2016,02050,0002509,0000001,1,1943.7,2016-12-16 00:00:00
201165,2016,02050,0002510,0000001,1,1943.7,2016-12-16 00:00:00
201165,2016,02050,0002540,0000001,1,836,2016-12-02 00:00:00
201165,2016,02050,0002542,0000001,1,1584,2016-12-01 00:00:00
201165,2016,02050,0002543,0000001,1,1701.6,2016-12-02 00:00:00
201165,2016,02050,0002544,0000001,1,2376,2016-12-02 00:00:00
201165,2016,02050,0002545,0000001,1,1943.7,2016-12-02 00:00:00
201165,2016,02050,0002546,0000001,1,1757.8,2016-12-08 00:00:00
201165,2016,02050,0002547,0000001,1,1584,2016-12-08 00:00:00
201165,2016,02050,0002548,0000001,1,2378.2,2016-12-08 00:00:00
201165,2016,02050,0002549,0000001,1,2079,2016-12-01 00:00:00
201165,2016,02050,0002550,0000001,1,1936,2016-12-08 00:00:00
201165,2016,02050,0002551,0000001,1,1447.6,2016-12-01 00:00:00
201165,2016,02050,0002553,0000001,1,1943.7,2016-12-02 00:00:00
201165,2016,02050,0002554,0000001,1,1964.6,2016-12-02 00:00:00
201165,2016,02050,0002555,0000001,1,2171.4,2016-12-02 00:00:00
201165,2016,02050,0002556,0000001,1,1881,2016-12-02 00:00:00
201165,2016,02050,0002557,0000001,1,2376,2016-12-02 00:00:00
201165,2016,02050,0002778,0000001,1,1229.8,2016-12-29 00:00:00
201165,2016,02050,0002779,0000001,1,1757.8,2016-12-29 00:00:00
201165,2016,02050,0002781,0000001,1,2376,2016-12-29 00:00:00
201165,2016,02050,0002782,0000001,1,2378.2,2016-12-29 00:00:00
201165,2016,02050,0002783,0000001,1,2274.8,2016-12-29 00:00:00
201165,2016,02050,0002784,0000001,1,1943.7,2016-12-29 00:00:00
201165,2016,02050,0002785,0000001,1,1936,2016-12-29 00:00:00
201165,2016,02050,0002786,0000001,1,1355.2,2016-12-29 00:00:00
201165,2016,02050,0002787,0000001,1,1617,2016-12-29 00:00:00
201165,2016,02050,0002788,0000001,1,1315.6,2016-12-29 00:00:00
201165,2016,02050,0002789,0000001,1,1214.4,2016-12-29 00:00:00
201165,2016,02050,0002790,0000001,1,1943.7,2016-12-29 00:00:00
201165,2016,02050,0002791,0000001,1,838,2016-12-29 00:00:00
201165,2016,02050,0002792,0000001,1,838,2016-12-29 00:00:00
201165,2016,02050,0002793,0000001,1,836,2016-12-29 00:00:00
201165,2016,02050,0002794,0000001,1,836,2016-12-29 00:00:00
201165,2016,02050,0002795,0000001,1,836,2016-12-29 00:00:00
201165,2016,02050,0002796,0000001,1,1584,2016-12-29 00:00:00
201165,2016,02050,0002797,0000001,1,1701.6,2016-12-29 00:00:00
201165,2016,02050,0002798,0000001,1,2613.6,2016-12-29 00:00:00
201165,2016,02050,0002852,0000001,1,1776.5,2016-12-30 00:00:00
201165,2016,02050,0002853,0000001,1,1757.8,2016-12-30 00:00:00
201165,2016,02050,0002855,0000001,1,1943.7,2016-12-30 00:00:00
201165,2016,02050,0002856,0000001,1,1964.6,2016-12-30 00:00:00
201165,2016,02050,0002857,0000001,1,2171.4,2016-12-30 00:00:00
201165,2016,02050,0002858,0000001,1,1881,2016-12-30 00:00:00
201165,2016,02050,0002859,0000001,1,2352.9,2016-12-30 00:00:00
201165,2016,02050,0002860,0000001,1,1943.7,2016-12-30 00:00:00
201165,2016,02050,0002861,0000001,1,2079,2016-12-30 00:00:00
201167,2016,22006,2005056,0000001,1,4000,2016-10-26 00:00:00
201167,2016,22006,2005711,0000001,1,2376,2016-11-25 00:00:00
201167,2016,22006,2006465,0000001,1,16000,2016-12-30 00:00:00
201171,2016,02080,0002798,0000001,1,1200,2016-09-06 00:00:00
201171,2016,02080,0002799,0000001,1,1400,2016-09-06 00:00:00
201171,2016,02080,0002800,0000001,1,1400,2016-09-06 00:00:00
201171,2016,02080,0002842,0000001,1,5060,2016-11-25 00:00:00
201171,2016,02080,0002885,0000001,1,3080,2016-10-07 00:00:00
201171,2016,02080,0003192,0000001,1,8140,2016-12-26 00:00:00
201171,2016,02080,0003193,0000001,1,5550,2016-10-10 00:00:00
201171,2016,02080,0003194,0000001,1,2800,2016-10-10 00:00:00
201171,2016,02080,0003195,0000001,1,2800,2016-10-10 00:00:00
201171,2016,02080,0003269,0000001,1,2800,2016-10-19 00:00:00
201171,2016,02080,0003270,0000001,1,2035,2016-10-19 00:00:00
201171,2016,02080,0003326,0000001,1,4620,2016-12-28 00:00:00
201171,2016,02080,0003805,0000001,1,6666,2016-11-21 00:00:00
201171,2016,02080,0003806,0000001,1,3636,2016-11-18 00:00:00
201171,2016,02080,0003834,0000001,1,5550,2016-11-21 00:00:00
201171,2016,02080,0003835,0000001,1,8140,2016-11-21 00:00:00
201171,2016,02080,0003954,0000001,1,3400,2016-12-07 00:00:00
201171,2016,02080,0003955,0000001,1,3400,2016-12-07 00:00:00
201171,2016,02080,0003956,0000001,1,3400,2016-12-26 00:00:00
201171,2016,02080,0003957,0000001,1,3400,2016-12-26 00:00:00
201171,2016,02080,0003974,0000001,1,3800,2016-11-18 00:00:00
201171,2016,02080,0003977,0000001,1,3800,2016-11-18 00:00:00
201171,2016,02080,0004169,0000001,1,3150,2016-12-26 00:00:00
201171,2016,02080,0004170,0000001,1,4620,2016-12-26 00:00:00
201171,2016,02080,0004409,0000001,1,1665,2016-12-26 00:00:00
201171,2016,02080,0004410,0000001,1,3515,2016-12-26 00:00:00
201171,2016,02080,0004411,0000001,1,4000,2016-12-26 00:00:00
201171,2016,02080,0004412,0000001,1,4000,2016-12-26 00:00:00
201171,2016,02080,0004413,0000001,1,4000,2016-12-26 00:00:00
201171,2016,02080,0004424,0000001,1,7400,2016-12-26 00:00:00
201171,2016,02080,0004505,0000001,1,5242.6,2016-11-18 00:00:00
201171,2016,02080,0004766,0000001,1,8085,2016-12-23 00:00:00
201171,2016,02080,0004767,0000001,1,7700,2016-12-23 00:00:00
201173,2016,02040,0002425,0000001,1,3500,2016-12-01 00:00:00
201173,2016,02040,0002658,0000001,1,2880,2016-12-21 00:00:00
201173,2016,02040,0002659,0000001,1,2000,2016-12-21 00:00:00
201173,2016,02040,0002660,0000001,1,3500,2016-12-21 00:00:00
201173,2016,02040,0002662,0000001,1,3570,2016-12-21 00:00:00
201173,2016,02040,0002920,0000001,1,3500,2016-11-16 00:00:00
201176,2016,02060,0001272,0000001,1,5107.2,2016-05-13 00:00:00
201176,2016,02060,0001309,0000001,1,5319.43,2016-05-20 00:00:00
201176,2016,02060,0001310,0000001,1,5745.6,2016-05-20 00:00:00
201176,2016,02060,0001620,0000001,1,4233.6,2016-06-13 00:00:00
201176,2016,02060,0001626,0000001,1,5510.4,2016-06-13 00:00:00
201176,2016,02060,0001627,0000001,1,3359.64,2016-06-14 00:00:00
201176,2016,02060,0001633,0000001,1,1965.6,2016-06-14 00:00:00
201176,2016,02060,0001663,0000001,1,2519.73,2016-06-14 00:00:00
201176,2016,02060,0002041,0000001,1,4032,2016-07-27 00:00:00
201176,2016,02060,0002358,0000001,1,4838.4,2016-08-23 00:00:00
201176,2016,02060,0002359,0000001,1,4199.55,2016-08-23 00:00:00
201176,2016,02060,0002362,0000001,1,4536,2016-08-23 00:00:00
201176,2016,02060,0002447,0000001,1,5039.46,2016-09-05 00:00:00
201176,2016,02060,0002450,0000001,1,3931.2,2016-09-05 00:00:00
201176,2016,02060,0002523,0000001,1,1512,2016-09-12 00:00:00
201176,2016,02060,0002601,0000001,1,2688,2016-09-16 00:00:00
201176,2016,02060,0002847,0000001,1,1512,2016-10-11 00:00:00
201176,2016,02060,0002848,0000001,1,1478.4,2016-10-11 00:00:00
201176,2016,02060,0002849,0000001,1,1399.85,2016-10-11 00:00:00
201176,2016,02060,0002888,0000001,1,1747.2,2016-10-21 00:00:00
201176,2016,02060,0002986,0000001,1,2419.2,2016-10-31 00:00:00
201176,2016,02060,0003136,0000001,1,5140.8,2016-11-11 00:00:00
201176,2016,02060,0003156,0000001,1,4759.49,2016-11-18 00:00:00
201176,2016,02060,0003157,0000001,1,3359.64,2016-11-25 00:00:00
201176,2016,02060,0003158,0000001,1,4838.4,2016-11-18 00:00:00
201176,2016,02060,0003159,0000001,1,1399.85,2016-11-18 00:00:00
201176,2016,02060,0003160,0000001,1,2721.6,2016-11-18 00:00:00
201176,2016,02060,0003731,0000001,1,5039.46,2016-12-30 00:00:00
201176,2016,02060,0003732,0000001,1,4166.4,2016-12-30 00:00:00
201176,2016,02060,0003737,0000001,1,5140.8,2016-12-30 00:00:00
201183,2016,22040,0002195,0000001,1,4133.33,2016-05-30 00:00:00
201183,2016,22040,0002196,0000001,1,2888.88,2016-05-30 00:00:00
201183,2016,22040,0002197,0000001,1,5855.55,2016-05-30 00:00:00
201183,2016,22040,0002198,0000001,1,2204.44,2016-05-30 00:00:00
201183,2016,22040,0002199,0000001,1,4133.33,2016-05-30 00:00:00
201183,2016,22040,0002200,0000001,1,3582.22,2016-05-30 00:00:00
201183,2016,22040,0002201,0000001,1,2022.22,2016-05-30 00:00:00
201183,2016,22040,0002202,0000001,1,2311.11,2016-05-30 00:00:00
201183,2016,22040,0002203,0000001,1,1848.88,2016-05-30 00:00:00
201183,2016,22040,0002204,0000001,1,3031.11,2016-05-30 00:00:00
201183,2016,22040,0002205,0000001,1,3755.55,2016-05-31 00:00:00
201183,2016,22040,0002901,0000001,1,3031.11,2016-06-30 00:00:00
201183,2016,22040,0002902,0000001,1,1848.88,2016-06-30 00:00:00
201183,2016,22040,0002903,0000001,1,4133.33,2016-06-30 00:00:00
201183,2016,22040,0002904,0000001,1,5855.55,2016-06-30 00:00:00
201183,2016,22040,0002905,0000001,1,3755.55,2016-06-30 00:00:00
201183,2016,22040,0002906,0000001,1,2888.88,2016-06-30 00:00:00
201183,2016,22040,0002907,0000001,1,4133.33,2016-06-30 00:00:00
201183,2016,22040,0002908,0000001,1,3582.22,2016-06-30 00:00:00
201183,2016,22040,0002909,0000001,1,2311.11,2016-06-30 00:00:00
201183,2016,22040,0002910,0000001,1,2204.44,2016-06-30 00:00:00
201183,2016,22040,0002911,0000001,1,2022.22,2016-06-30 00:00:00
201183,2016,22040,0003450,0000001,1,3031.11,2016-08-01 00:00:00
201183,2016,22040,0003452,0000001,1,2311.11,2016-08-01 00:00:00
201183,2016,22040,0003453,0000001,1,1848.88,2016-08-01 00:00:00
201183,2016,22040,0003454,0000001,1,2022.22,2016-08-01 00:00:00
201183,2016,22040,0003455,0000001,1,3582.22,2016-08-02 00:00:00
201183,2016,22040,0003457,0000001,1,4133.33,2016-08-02 00:00:00
201183,2016,22040,0003458,0000001,1,2204.44,2016-08-02 00:00:00
201183,2016,22040,0003459,0000001,1,3755.55,2016-08-02 00:00:00
201183,2016,22040,0003462,0000001,1,2888.88,2016-08-02 00:00:00
201183,2016,22040,0003463,0000001,1,4133.33,2016-08-02 00:00:00
201183,2016,22040,0003464,0000001,1,5855.55,2016-08-02 00:00:00
201183,2016,22040,0003875,0000001,1,2888.88,2016-09-01 00:00:00
201183,2016,22040,0003877,0000001,1,3031.11,2016-09-01 00:00:00
201183,2016,22040,0003879,0000001,1,1848.88,2016-09-01 00:00:00
201183,2016,22040,0003880,0000001,1,2311.11,2016-09-01 00:00:00
201183,2016,22040,0003881,0000001,1,2022.22,2016-09-01 00:00:00
201183,2016,22040,0003882,0000001,1,3582.22,2016-09-01 00:00:00
201183,2016,22040,0003883,0000001,1,4133.33,2016-09-01 00:00:00
201183,2016,22040,0003884,0000001,1,2204.44,2016-09-01 00:00:00
201183,2016,22040,0003885,0000001,1,5855.55,2016-09-01 00:00:00
201183,2016,22040,0003887,0000001,1,4133.33,2016-09-01 00:00:00
201183,2016,22040,0003888,0000001,1,3755.55,2016-09-01 00:00:00
201183,2016,22040,0004322,0000001,1,5855.55,2016-10-18 00:00:00
201183,2016,22040,0004323,0000001,1,4133.33,2016-10-18 00:00:00
201183,2016,22040,0004325,0000001,1,2204.44,2016-10-18 00:00:00
201183,2016,22040,0004326,0000001,1,3031.11,2016-10-18 00:00:00
201183,2016,22040,0004327,0000001,1,4133.33,2016-10-18 00:00:00
201183,2016,22040,0004329,0000001,1,1848.88,2016-10-18 00:00:00
201183,2016,22040,0004330,0000001,1,2022.22,2016-10-18 00:00:00
201183,2016,22040,0004331,0000001,1,2311.11,2016-10-18 00:00:00
201183,2016,22040,0004332,0000001,1,2888.88,2016-10-18 00:00:00
201183,2016,22040,0004334,0000001,1,3582.22,2016-10-18 00:00:00
201183,2016,22040,0004335,0000001,1,3755.55,2016-10-18 00:00:00
201183,2016,22040,0005025,0000001,1,3031.11,2016-11-16 00:00:00
201183,2016,22040,0005026,0000001,1,3755.55,2016-11-16 00:00:00
201183,2016,22040,0005027,0000001,1,2204.44,2016-11-16 00:00:00
201183,2016,22040,0005028,0000001,1,3582.22,2016-11-16 00:00:00
201183,2016,22040,0005029,0000001,1,2888.88,2016-11-16 00:00:00
201183,2016,22040,0005030,0000001,1,2311.11,2016-11-16 00:00:00
201183,2016,22040,0005031,0000001,1,2022.22,2016-11-16 00:00:00
201183,2016,22040,0005032,0000001,1,1848.88,2016-11-16 00:00:00
201183,2016,22040,0005034,0000001,1,4133.33,2016-11-16 00:00:00
201183,2016,22040,0005035,0000001,1,5855.55,2016-11-17 00:00:00
201183,2016,22040,0005036,0000001,1,4133.33,2016-11-17 00:00:00
201183,2016,22040,0005285,0000001,1,3755.55,2016-12-21 00:00:00
201183,2016,22040,0005286,0000001,1,4133.33,2016-12-21 00:00:00
201183,2016,22040,0005374,0000001,1,3582.22,2016-12-21 00:00:00
201183,2016,22040,0005375,0000001,1,4133.33,2016-12-21 00:00:00
201183,2016,22040,0005379,0000001,1,2888.88,2016-12-21 00:00:00
201183,2016,22040,0005380,0000001,1,2311.11,2016-12-21 00:00:00
201183,2016,22040,0005381,0000001,1,2022.22,2016-12-21 00:00:00
201183,2016,22040,0005382,0000001,1,1848.88,2016-12-21 00:00:00
201183,2016,22040,0005384,0000001,1,4133.33,2016-12-21 00:00:00
201183,2016,22040,0005408,0000001,1,3031.11,2016-12-21 00:00:00
201183,2016,22040,0005444,0000001,1,2204.44,2016-12-21 00:00:00
201183,2016,22040,0005670,0000001,1,3031.11,2016-12-29 00:00:00
201183,2016,22040,0005673,0000001,1,1848.88,2016-12-29 00:00:00
201183,2016,22040,0005674,0000001,1,2311.11,2016-12-29 00:00:00
201183,2016,22040,0005675,0000001,1,2022.22,2016-12-29 00:00:00
201183,2016,22040,0005676,0000001,1,3582.22,2016-12-29 00:00:00
201183,2016,22040,0005679,0000001,1,4133.33,2016-12-29 00:00:00
